gml_id,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,bdfi33_value,bdfi33_value_avg,bdfi33_method,bdfi33_date,bdfi33_dataset_id,bdfi33_profile_code,bdfi33_licence
wosis_latest_bdfi33.846366,"176582","846366",Argentina,"0","10",Ap,"0","{1:1.51,2:1.51,3:1.28,4:1.28,5:1.16,6:1.16}",1.32,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1064,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846367,"176582","846367",Argentina,"10","22",A,"0","{1:1.28,2:1.28,3:1.69,4:1.69,5:1.41,6:1.41}",1.46,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1064,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846368,"176582","846368",Argentina,"22","42",Bt1,"0","{1:1.47,2:1.47,3:1.21,4:1.21,5:1.65,6:1.65}",1.44,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1064,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846369,"176582","846369",Argentina,"42","54",Bt2,"0","{1:1.63,2:1.63,3:1.38,4:1.38,5:1.21,6:1.21}",1.41,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1064,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846371,"176583","846371",Argentina,"0","10",Ap,"0","{1:1.38,2:1.38,3:1.79,4:1.79,5:1.47,6:1.47}",1.55,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1065,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846372,"176583","846372",Argentina,"10","23",A,"0","{1:1.36,2:1.36,3:1.24,4:1.24,5:1.67,6:1.67}",1.42,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1065,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846375,"176584","846375",Argentina,"0","14",Ap,"0","{1:1.70,2:1.70,3:1.44,4:1.44,5:1.35,6:1.35}",1.5,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1066,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846376,"176584","846376",Argentina,"14","33",A,"0","{1:1.33,2:1.33,3:1.71,4:1.71,5:1.45,6:1.45}",1.5,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1066,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846377,"176584","846377",Argentina,"33","53",Bt1,"0","{1:1.43,2:1.43,3:1.26,4:1.26,5:1.64,6:1.64}",1.44,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1066,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846378,"176584","846378",Argentina,"53","70",Bt2,"0","{1:1.63,2:1.63,3:1.39,4:1.39,5:1.23,6:1.23}",1.42,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1066,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846381,"176585","846381",Argentina,"0","14",Ap,"0","{1:1.30,2:1.30,3:1.65,4:1.65,5:1.39,6:1.39}",1.45,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1067,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_bdfi33.846382,"176585","846382",Argentina,"14","28",A,"0","{1:1.36,2:1.36,3:1.31,4:1.31,5:1.62,6:1.62}",1.43,"{""1:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""2:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""3:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""4:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""5:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified"",""6:calculation = not specified, corrections = not specified, measurement condition = equilibrated at 33 kPa (~1/3 bar), sample type = not specified""}","{1:1995-8-30,2:1995-8-30,3:1995-8-30,4:1995-8-30,5:1995-8-30,6:1995-8-30}",US-NCSS,95P1067,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
